plant,district,date,year,month,pipe_bursts,elevated,elevated_next,predicted,split
SG JELAI,LIPIS,2023-04-01,2023,4,6,1,1,1.0,train
SG JELAI,LIPIS,2023-05-01,2023,5,11,1,1,1.0,train
SG JELAI,LIPIS,2023-06-01,2023,6,9,1,1,1.0,train
SG JELAI,LIPIS,2023-07-01,2023,7,14,1,1,1.0,train
SG JELAI,LIPIS,2023-08-01,2023,8,17,1,1,0.9994047619047619,train
SG JELAI,LIPIS,2023-09-01,2023,9,15,1,1,1.0,train
SG JELAI,LIPIS,2023-10-01,2023,10,8,1,1,1.0,train
SG JELAI,LIPIS,2023-11-01,2023,11,6,1,1,1.0,train
SG JELAI,LIPIS,2023-12-01,2023,12,10,1,1,1.0,train
SG JELAI,LIPIS,2024-01-01,2024,1,10,1,1,1.0,train
SG JELAI,LIPIS,2024-02-01,2024,2,7,1,1,1.0,train
SG JELAI,LIPIS,2024-03-01,2024,3,17,1,1,0.9994047619047619,train
SG JELAI,LIPIS,2024-04-01,2024,4,17,1,1,0.9994047619047619,train
SG JELAI,LIPIS,2024-05-01,2024,5,13,1,1,1.0,train
SG JELAI,LIPIS,2024-06-01,2024,6,9,1,1,1.0,train
SG JELAI,LIPIS,2024-07-01,2024,7,12,1,1,1.0,train
SG JELAI,LIPIS,2024-08-01,2024,8,11,1,1,1.0,train
SG JELAI,LIPIS,2024-09-01,2024,9,8,1,1,0.9990625,train
SG JELAI,LIPIS,2024-10-01,2024,10,14,1,1,1.0,train
SG JELAI,LIPIS,2024-11-01,2024,11,17,1,1,0.9994047619047619,train
SG JELAI,LIPIS,2024-12-01,2024,12,16,1,1,1.0,train
SG JELAI,LIPIS,2025-01-01,2025,1,15,1,1,1.0,train
SG JELAI,LIPIS,2025-02-01,2025,2,16,1,1,1.0,train
SG JELAI,LIPIS,2025-03-01,2025,3,7,1,1,0.9982500000000001,train
SG JELAI,LIPIS,2025-04-01,2025,4,10,1,1,0.9969038461538462,train
SG JELAI,LIPIS,2025-05-01,2025,5,13,1,1,1.0,train
SG JELAI,LIPIS,2025-06-01,2025,6,16,1,1,0.9986538461538461,test
SG JELAI,LIPIS,2025-07-01,2025,7,10,1,1,0.9977163461538461,test
SG JELAI,LIPIS,2025-08-01,2025,8,11,1,1,0.9977163461538461,test
SG JELAI,LIPIS,2025-09-01,2025,9,8,1,1,1.0,test
SG JELAI,LIPIS,2025-10-01,2025,10,7,1,1,0.9986666666666667,test
SG JELAI,LIPIS,2025-11-01,2025,11,16,1,1,1.0,test
SG KERATONG,ROMPIN,2023-01-01,2023,1,1,0,0,0.005664075049465074,train
SG KERATONG,ROMPIN,2023-02-01,2023,2,1,0,0,0.005358741286196191,train
SG KERATONG,ROMPIN,2023-03-01,2023,3,1,0,0,0.012343572391791367,train
SG KERATONG,ROMPIN,2023-04-01,2023,4,1,0,0,0.007317931578225697,train
SG KERATONG,ROMPIN,2023-05-01,2023,5,1,0,0,0.0215725562852666,train
SG KERATONG,ROMPIN,2023-06-01,2023,6,1,0,0,0.009729743435062117,train
SG KERATONG,ROMPIN,2023-07-01,2023,7,1,0,0,0.02584667594766806,train
SG KERATONG,ROMPIN,2023-08-01,2023,8,1,0,0,0.015059156067960244,train
SG KERATONG,ROMPIN,2023-09-01,2023,9,1,0,0,0.011211572036494637,train
SG KERATONG,ROMPIN,2023-10-01,2023,10,1,0,0,0.017994484780193654,train
SG KERATONG,ROMPIN,2023-11-01,2023,11,1,0,0,0.010102406322607562,train
SG KERATONG,ROMPIN,2023-12-01,2023,12,1,0,0,0.011118672697271768,train
SG KERATONG,ROMPIN,2024-01-01,2024,1,1,0,0,0.008366603376413748,train
SG KERATONG,ROMPIN,2024-02-01,2024,2,1,0,0,0.014778901034330159,train
SG KERATONG,ROMPIN,2024-03-01,2024,3,1,0,0,0.008580799714990891,train
SG KERATONG,ROMPIN,2024-04-01,2024,4,1,0,0,0.010158426096271028,train
SG KERATONG,ROMPIN,2024-05-01,2024,5,1,0,0,0.02468202439451934,train
SG KERATONG,ROMPIN,2024-06-01,2024,6,1,0,0,0.005377940088671072,train
SG KERATONG,ROMPIN,2024-07-01,2024,7,1,0,0,0.012845956001137552,train
SG KERATONG,ROMPIN,2024-08-01,2024,8,1,0,0,0.013224357754388714,train
SG KERATONG,ROMPIN,2024-09-01,2024,9,1,0,0,0.0071304387649748745,train
SG KERATONG,ROMPIN,2024-10-01,2024,10,0,0,0,0.011304323443584278,train
SG KERATONG,ROMPIN,2024-11-01,2024,11,1,0,0,0.025358518245301453,train
SG KERATONG,ROMPIN,2024-12-01,2024,12,1,0,0,0.008831250979412746,train
SG KERATONG,ROMPIN,2025-01-01,2025,1,1,0,0,0.015617691304991967,train
SG KERATONG,ROMPIN,2025-02-01,2025,2,1,0,0,0.026960209218960397,train
SG KERATONG,ROMPIN,2025-03-01,2025,3,0,0,0,0.008622501295119583,train
SG KERATONG,ROMPIN,2025-04-01,2025,4,1,0,0,0.006046568484106341,train
SG KERATONG,ROMPIN,2025-05-01,2025,5,1,0,0,0.007765026640026641,train
SG KERATONG,ROMPIN,2025-06-01,2025,6,1,0,0,0.036053866563528915,test
SG KERATONG,ROMPIN,2025-07-01,2025,7,1,0,0,0.02040835257167788,test
SG KERATONG,ROMPIN,2025-08-01,2025,8,1,0,0,0.040549177433744664,test
SG KERATONG,ROMPIN,2025-09-01,2025,9,1,0,0,0.06967123563570932,test
SG KERATONG,ROMPIN,2025-10-01,2025,10,1,0,0,0.008792275249260543,test
SG KERATONG,ROMPIN,2025-11-01,2025,11,1,0,0,0.015344993560491946,test
SG KLAU,RAUB,2023-01-01,2023,1,1,0,0,0.03260874195611835,train
SG KLAU,RAUB,2023-02-01,2023,2,1,0,0,0.020040186664678578,train
SG KLAU,RAUB,2023-03-01,2023,3,1,0,0,0.018777696132335108,train
SG KLAU,RAUB,2023-04-01,2023,4,1,0,0,0.015542836608325318,train
SG KLAU,RAUB,2023-05-01,2023,5,1,0,0,0.00574683013954624,train
SG KLAU,RAUB,2023-06-01,2023,6,0,0,0,0.02402551954646112,train
SG KLAU,RAUB,2023-07-01,2023,7,1,0,0,0.013241937447136719,train
SG KLAU,RAUB,2023-08-01,2023,8,1,0,0,0.014566402559468639,train
SG KLAU,RAUB,2023-09-01,2023,9,1,0,0,0.009635887410924429,train
SG KLAU,RAUB,2023-10-01,2023,10,0,0,0,0.011809937521292512,train
SG KLAU,RAUB,2023-11-01,2023,11,1,0,0,0.007215123526807466,train
SG KLAU,RAUB,2023-12-01,2023,12,1,0,0,0.011521750739560587,train
SG KLAU,RAUB,2024-01-01,2024,1,1,0,0,0.012087464058689998,train
SG KLAU,RAUB,2024-02-01,2024,2,0,0,0,0.01633923621742894,train
SG KLAU,RAUB,2024-03-01,2024,3,1,0,0,0.003600084674865991,train
SG KLAU,RAUB,2024-04-01,2024,4,1,0,0,0.006754680186853145,train
SG KLAU,RAUB,2024-05-01,2024,5,1,0,0,0.013139333071743222,train
SG KLAU,RAUB,2024-06-01,2024,6,1,0,0,0.016294670455644814,train
SG KLAU,RAUB,2024-07-01,2024,7,1,0,0,0.0208774000871625,train
SG KLAU,RAUB,2024-08-01,2024,8,1,0,0,0.008639713672758216,train
SG KLAU,RAUB,2024-09-01,2024,9,1,0,0,0.006171871208205224,train
SG KLAU,RAUB,2024-10-01,2024,10,0,0,0,0.006735214483698519,train
SG KLAU,RAUB,2024-11-01,2024,11,1,0,0,0.011764378380477449,train
SG KLAU,RAUB,2024-12-01,2024,12,1,0,0,0.009859708091615987,train
SG KLAU,RAUB,2025-01-01,2025,1,1,0,0,0.009422216219583801,train
SG KLAU,RAUB,2025-02-01,2025,2,1,0,0,0.021347478772237315,train
SG KLAU,RAUB,2025-03-01,2025,3,0,0,0,0.0343638709139382,train
SG KLAU,RAUB,2025-04-01,2025,4,1,0,0,0.0032880025683759907,train
SG KLAU,RAUB,2025-05-01,2025,5,1,0,0,0.010942767397773175,train
SG KLAU,RAUB,2025-06-01,2025,6,0,0,0,0.022552860072354616,test
SG KLAU,RAUB,2025-07-01,2025,7,1,0,0,0.033286168901863714,test
SG KLAU,RAUB,2025-08-01,2025,8,1,0,0,0.04032647097738251,test
SG KLAU,RAUB,2025-09-01,2025,9,1,0,0,0.0037565800435324127,test
SG KLAU,RAUB,2025-10-01,2025,10,1,0,0,0.008130572118989557,test
SG KLAU,RAUB,2025-11-01,2025,11,1,0,0,0.0025625471342383107,test
SG KLOI,RAUB,2023-01-01,2023,1,1,0,0,0.17133625205014585,train
SG KLOI,RAUB,2023-02-01,2023,2,1,0,0,0.13212652174570538,train
SG KLOI,RAUB,2023-03-01,2023,3,1,0,0,0.22151695511038239,train
SG KLOI,RAUB,2023-04-01,2023,4,1,0,0,0.11603145556461651,train
SG KLOI,RAUB,2023-05-01,2023,5,1,0,0,0.1912148969878753,train
SG KLOI,RAUB,2023-06-01,2023,6,1,0,0,0.1686915551179893,train
SG KLOI,RAUB,2023-07-01,2023,7,1,0,0,0.1622850665515786,train
SG KLOI,RAUB,2023-08-01,2023,8,1,0,0,0.17855022305047757,train
SG KLOI,RAUB,2023-09-01,2023,9,1,0,0,0.11047192449920804,train
SG KLOI,RAUB,2023-10-01,2023,10,1,0,1,0.3560050394358264,train
SG KLOI,RAUB,2023-11-01,2023,11,2,1,0,0.18525336202817197,train
SG KLOI,RAUB,2023-12-01,2023,12,1,0,0,0.16243186400767365,train
SG KLOI,RAUB,2024-01-01,2024,1,1,0,0,0.18038185490251857,train
SG KLOI,RAUB,2024-02-01,2024,2,1,0,0,0.21642122663243324,train
SG KLOI,RAUB,2024-03-01,2024,3,1,0,1,0.3698331161131155,train
SG KLOI,RAUB,2024-04-01,2024,4,2,1,0,0.29516596442872545,train
SG KLOI,RAUB,2024-05-01,2024,5,1,0,0,0.2553651668117083,train
SG KLOI,RAUB,2024-06-01,2024,6,1,0,1,0.3493143123571825,train
SG KLOI,RAUB,2024-07-01,2024,7,2,1,1,0.46320201686509416,train
SG KLOI,RAUB,2024-08-01,2024,8,2,1,1,0.46447397295724635,train
SG KLOI,RAUB,2024-09-01,2024,9,2,1,0,0.3461306270623228,train
SG KLOI,RAUB,2024-10-01,2024,10,1,0,0,0.20189621789897205,train
SG KLOI,RAUB,2024-11-01,2024,11,1,0,1,0.4008342765989308,train
SG KLOI,RAUB,2024-12-01,2024,12,2,1,0,0.29164409898171945,train
SG KLOI,RAUB,2025-01-01,2025,1,1,0,0,0.224631867227216,train
SG KLOI,RAUB,2025-02-01,2025,2,1,0,0,0.17919282702395417,train
SG KLOI,RAUB,2025-03-01,2025,3,1,0,0,0.19435370600963897,train
SG KLOI,RAUB,2025-04-01,2025,4,1,0,0,0.22390391311027408,train
SG KLOI,RAUB,2025-05-01,2025,5,1,0,0,0.2616635506740495,train
SG KLOI,RAUB,2025-06-01,2025,6,1,0,0,0.30339188094137937,test
SG KLOI,RAUB,2025-07-01,2025,7,1,0,0,0.31820700054493495,test
SG KLOI,RAUB,2025-08-01,2025,8,1,0,0,0.2819793080239263,test
SG KLOI,RAUB,2025-09-01,2025,9,1,0,0,0.22293714339266643,test
SG KLOI,RAUB,2025-10-01,2025,10,1,0,0,0.21519130196696656,test
SG KLOI,RAUB,2025-11-01,2025,11,1,0,0,0.2981659699445436,test
SG SEMANTAN,RAUB,2023-01-01,2023,1,2,1,1,0.8712667647234917,train
SG SEMANTAN,RAUB,2023-02-01,2023,2,2,1,1,0.8016760146967709,train
SG SEMANTAN,RAUB,2023-03-01,2023,3,2,1,1,0.77030695839942,train
SG SEMANTAN,RAUB,2023-04-01,2023,4,2,1,1,0.7438477803191362,train
SG SEMANTAN,RAUB,2023-05-01,2023,5,3,1,1,0.7513976487036402,train
SG SEMANTAN,RAUB,2023-06-01,2023,6,3,1,1,0.7529550963757063,train
SG SEMANTAN,RAUB,2023-07-01,2023,7,2,1,1,0.8138880989841762,train
SG SEMANTAN,RAUB,2023-08-01,2023,8,3,1,1,0.6682962268593724,train
SG SEMANTAN,RAUB,2023-09-01,2023,9,3,1,0,0.5246838984656936,train
SG SEMANTAN,RAUB,2023-10-01,2023,10,1,0,1,0.8326296134007118,train
SG SEMANTAN,RAUB,2023-11-01,2023,11,3,1,0,0.6146943933642776,train
SG SEMANTAN,RAUB,2023-12-01,2023,12,1,0,1,0.6975721057054131,train
SG SEMANTAN,RAUB,2024-01-01,2024,1,2,1,1,0.780954874139815,train
SG SEMANTAN,RAUB,2024-02-01,2024,2,2,1,0,0.596492301243064,train
SG SEMANTAN,RAUB,2024-03-01,2024,3,1,0,0,0.6282935040989291,train
SG SEMANTAN,RAUB,2024-04-01,2024,4,1,0,1,0.8336543380381601,train
SG SEMANTAN,RAUB,2024-05-01,2024,5,2,1,1,0.8089015149523563,train
SG SEMANTAN,RAUB,2024-06-01,2024,6,2,1,1,0.8118161831723721,train
SG SEMANTAN,RAUB,2024-07-01,2024,7,2,1,0,0.5840666907851706,train
SG SEMANTAN,RAUB,2024-08-01,2024,8,1,0,1,0.8607052009966002,train
SG SEMANTAN,RAUB,2024-09-01,2024,9,2,1,1,0.7462560804574474,train
SG SEMANTAN,RAUB,2024-10-01,2024,10,3,1,0,0.5678955889540073,train
SG SEMANTAN,RAUB,2024-11-01,2024,11,1,0,1,0.8294034740727934,train
SG SEMANTAN,RAUB,2024-12-01,2024,12,3,1,1,0.738107715056453,train
SG SEMANTAN,RAUB,2025-01-01,2025,1,3,1,1,0.7204145068069988,train
SG SEMANTAN,RAUB,2025-02-01,2025,2,2,1,1,0.7805336718601547,train
SG SEMANTAN,RAUB,2025-03-01,2025,3,2,1,1,0.6597932039305531,train
SG SEMANTAN,RAUB,2025-04-01,2025,4,3,1,0,0.547637523200859,train
SG SEMANTAN,RAUB,2025-05-01,2025,5,1,0,1,0.857395017247437,train
SG SEMANTAN,RAUB,2025-06-01,2025,6,2,1,1,0.7093885433103765,test
SG SEMANTAN,RAUB,2025-07-01,2025,7,2,1,1,0.6681944859180257,test
SG SEMANTAN,RAUB,2025-08-01,2025,8,2,1,1,0.6886825950338793,test
SG SEMANTAN,RAUB,2025-09-01,2025,9,3,1,1,0.5221425961126256,test
SG SEMANTAN,RAUB,2025-10-01,2025,10,2,1,1,0.7671131470069033,test
SG SEMANTAN,RAUB,2025-11-01,2025,11,3,1,1,0.6230629746358783,test
SG TEKAM UTARA,JERANTUT,2023-01-01,2023,1,1,0,0,0.08816430450718798,train
SG TEKAM UTARA,JERANTUT,2023-02-01,2023,2,1,0,0,0.09697759245074941,train
SG TEKAM UTARA,JERANTUT,2023-03-01,2023,3,1,0,0,0.06730368982567145,train
SG TEKAM UTARA,JERANTUT,2023-04-01,2023,4,1,0,0,0.11441690486588466,train
SG TEKAM UTARA,JERANTUT,2023-05-01,2023,5,1,0,0,0.08282924645228204,train
SG TEKAM UTARA,JERANTUT,2023-06-01,2023,6,1,0,0,0.10316839247824103,train
SG TEKAM UTARA,JERANTUT,2023-07-01,2023,7,1,0,0,0.09372358777450104,train
SG TEKAM UTARA,JERANTUT,2023-08-01,2023,8,1,0,0,0.07038586177130923,train
SG TEKAM UTARA,JERANTUT,2023-09-01,2023,9,1,0,0,0.1309734504722318,train
SG TEKAM UTARA,JERANTUT,2023-10-01,2023,10,1,0,1,0.22793756606301568,train
SG TEKAM UTARA,JERANTUT,2023-11-01,2023,11,2,1,1,0.28959443766895926,train
SG TEKAM UTARA,JERANTUT,2023-12-01,2023,12,2,1,0,0.20997338974204266,train
SG TEKAM UTARA,JERANTUT,2024-01-01,2024,1,1,0,0,0.13327287904049026,train
SG TEKAM UTARA,JERANTUT,2024-02-01,2024,2,1,0,0,0.1374699168854297,train
SG TEKAM UTARA,JERANTUT,2024-03-01,2024,3,1,0,0,0.11475408911917871,train
SG TEKAM UTARA,JERANTUT,2024-04-01,2024,4,1,0,0,0.14531644844931568,train
SG TEKAM UTARA,JERANTUT,2024-05-01,2024,5,1,0,0,0.16090511931875795,train
SG TEKAM UTARA,JERANTUT,2024-06-01,2024,6,1,0,0,0.12571557306434009,train
SG TEKAM UTARA,JERANTUT,2024-07-01,2024,7,1,0,0,0.13240470028813947,train
SG TEKAM UTARA,JERANTUT,2024-08-01,2024,8,1,0,1,0.24657469021358758,train
SG TEKAM UTARA,JERANTUT,2024-09-01,2024,9,2,1,0,0.19772642451253844,train
SG TEKAM UTARA,JERANTUT,2024-10-01,2024,10,1,0,0,0.15284132988452664,train
SG TEKAM UTARA,JERANTUT,2024-11-01,2024,11,1,0,0,0.2204818902729352,train
SG TEKAM UTARA,JERANTUT,2024-12-01,2024,12,1,0,1,0.2627096166899914,train
SG TEKAM UTARA,JERANTUT,2025-01-01,2025,1,2,1,0,0.14626384196233694,train
SG TEKAM UTARA,JERANTUT,2025-02-01,2025,2,1,0,0,0.17862709516212638,train
SG TEKAM UTARA,JERANTUT,2025-03-01,2025,3,1,0,1,0.3110676231984948,train
SG TEKAM UTARA,JERANTUT,2025-04-01,2025,4,2,1,0,0.2166786514240944,train
SG TEKAM UTARA,JERANTUT,2025-05-01,2025,5,1,0,1,0.3326469782143814,train
SG TEKAM UTARA,JERANTUT,2025-06-01,2025,6,2,1,1,0.23793645929776244,test
SG TEKAM UTARA,JERANTUT,2025-07-01,2025,7,2,1,0,0.25615856607628124,test
SG TEKAM UTARA,JERANTUT,2025-08-01,2025,8,1,0,0,0.21937881564925735,test
SG TEKAM UTARA,JERANTUT,2025-09-01,2025,9,1,0,0,0.22321200593165982,test
SG TEKAM UTARA,JERANTUT,2025-10-01,2025,10,0,0,0,0.29343460330643817,test
SG TEKAM UTARA,JERANTUT,2025-11-01,2025,11,1,0,0,0.2372870291751461,test
SG TEMAU,LIPIS,2023-01-01,2023,1,2,1,0,0.41386214319854875,train
SG TEMAU,LIPIS,2023-02-01,2023,2,1,0,0,0.3471512355821407,train
SG TEMAU,LIPIS,2023-03-01,2023,3,1,0,1,0.5187691087371217,train
SG TEMAU,LIPIS,2023-04-01,2023,4,2,1,0,0.4250693459572372,train
SG TEMAU,LIPIS,2023-05-01,2023,5,1,0,0,0.3550876517887081,train
SG TEMAU,LIPIS,2023-06-01,2023,6,1,0,0,0.451856148349634,train
SG TEMAU,LIPIS,2023-07-01,2023,7,1,0,1,0.6368658706228105,train
SG TEMAU,LIPIS,2023-08-01,2023,8,2,1,1,0.6019263496531526,train
SG TEMAU,LIPIS,2023-09-01,2023,9,2,1,0,0.45363534547832357,train
SG TEMAU,LIPIS,2023-10-01,2023,10,1,0,1,0.5370840000036905,train
SG TEMAU,LIPIS,2023-11-01,2023,11,2,1,0,0.28617246426163867,train
SG TEMAU,LIPIS,2023-12-01,2023,12,1,0,1,0.5313724155210248,train
SG TEMAU,LIPIS,2024-01-01,2024,1,2,1,1,0.5249209696585967,train
SG TEMAU,LIPIS,2024-02-01,2024,2,2,1,0,0.28929982011039246,train
SG TEMAU,LIPIS,2024-03-01,2024,3,1,0,0,0.32581944113932293,train
SG TEMAU,LIPIS,2024-04-01,2024,4,1,0,0,0.336276202418764,train
SG TEMAU,LIPIS,2024-05-01,2024,5,1,0,0,0.4418920928791393,train
SG TEMAU,LIPIS,2024-06-01,2024,6,1,0,0,0.39629814878501796,train
SG TEMAU,LIPIS,2024-07-01,2024,7,1,0,1,0.6122630682969403,train
SG TEMAU,LIPIS,2024-08-01,2024,8,2,1,1,0.6615041502189151,train
SG TEMAU,LIPIS,2024-09-01,2024,9,2,1,0,0.39852238097264087,train
SG TEMAU,LIPIS,2024-10-01,2024,10,1,0,1,0.5518935108239299,train
SG TEMAU,LIPIS,2024-11-01,2024,11,2,1,0,0.31755651434972565,train
SG TEMAU,LIPIS,2024-12-01,2024,12,1,0,1,0.4552476131058739,train
SG TEMAU,LIPIS,2025-01-01,2025,1,2,1,0,0.31141465819497816,train
SG TEMAU,LIPIS,2025-02-01,2025,2,1,0,0,0.3168956138140051,train
SG TEMAU,LIPIS,2025-03-01,2025,3,1,0,0,0.3986700995863244,train
SG TEMAU,LIPIS,2025-04-01,2025,4,1,0,1,0.496198267136719,train
SG TEMAU,LIPIS,2025-05-01,2025,5,2,1,1,0.569763186818933,train
SG TEMAU,LIPIS,2025-06-01,2025,6,2,1,1,0.567236891335574,test
SG TEMAU,LIPIS,2025-07-01,2025,7,2,1,0,0.5343619361517067,test
SG TEMAU,LIPIS,2025-08-01,2025,8,1,0,1,0.43353670521152166,test
SG TEMAU,LIPIS,2025-09-01,2025,9,2,1,1,0.47307667842776296,test
SG TEMAU,LIPIS,2025-10-01,2025,10,2,1,0,0.46004600139458485,test
SG TEMAU,LIPIS,2025-11-01,2025,11,1,0,0,0.3648163363785752,test
SG. LEMBING,KUANTAN,2023-01-01,2023,1,3,1,0,0.5770430485768994,train
SG. LEMBING,KUANTAN,2023-02-01,2023,2,1,0,0,0.5209496875038228,train
SG. LEMBING,KUANTAN,2023-03-01,2023,3,1,0,0,0.5730068925393237,train
SG. LEMBING,KUANTAN,2023-04-01,2023,4,1,0,1,0.71060709234671,train
SG. LEMBING,KUANTAN,2023-05-01,2023,5,2,1,1,0.8073356022950968,train
SG. LEMBING,KUANTAN,2023-06-01,2023,6,3,1,1,0.7541553712236054,train
SG. LEMBING,KUANTAN,2023-07-01,2023,7,2,1,1,0.7290493224710324,train
SG. LEMBING,KUANTAN,2023-08-01,2023,8,2,1,0,0.5874136093637947,train
SG. LEMBING,KUANTAN,2023-09-01,2023,9,1,0,0,0.5908860144821324,train
SG. LEMBING,KUANTAN,2023-10-01,2023,10,1,0,0,0.5264990122217746,train
SG. LEMBING,KUANTAN,2023-11-01,2023,11,1,0,1,0.753529407076678,train
SG. LEMBING,KUANTAN,2023-12-01,2023,12,2,1,1,0.6529828935595481,train
SG. LEMBING,KUANTAN,2024-01-01,2024,1,2,1,1,0.7379334567059385,train
SG. LEMBING,KUANTAN,2024-02-01,2024,2,3,1,0,0.4544009899080642,train
SG. LEMBING,KUANTAN,2024-03-01,2024,3,1,0,0,0.5599330814759639,train
SG. LEMBING,KUANTAN,2024-04-01,2024,4,1,0,0,0.5355002720711451,train
SG. LEMBING,KUANTAN,2024-05-01,2024,5,1,0,1,0.7007974091741553,train
SG. LEMBING,KUANTAN,2024-06-01,2024,6,2,1,0,0.5335715678925496,train
SG. LEMBING,KUANTAN,2024-07-01,2024,7,1,0,1,0.7840216024709334,train
SG. LEMBING,KUANTAN,2024-08-01,2024,8,2,1,1,0.7915813330726503,train
SG. LEMBING,KUANTAN,2024-09-01,2024,9,2,1,1,0.7980908172981986,train
SG. LEMBING,KUANTAN,2024-10-01,2024,10,2,1,1,0.7481609293877728,train
SG. LEMBING,KUANTAN,2024-11-01,2024,11,3,1,1,0.6791920149790375,train
SG. LEMBING,KUANTAN,2024-12-01,2024,12,3,1,0,0.5038171169883168,train
SG. LEMBING,KUANTAN,2025-01-01,2025,1,1,0,0,0.5424125074505013,train
SG. LEMBING,KUANTAN,2025-02-01,2025,2,1,0,1,0.634091320168528,train
SG. LEMBING,KUANTAN,2025-03-01,2025,3,2,1,0,0.49098424737403135,train
SG. LEMBING,KUANTAN,2025-04-01,2025,4,1,0,1,0.6949404380171615,train
SG. LEMBING,KUANTAN,2025-05-01,2025,5,2,1,1,0.7489112774386052,train
SG. LEMBING,KUANTAN,2025-06-01,2025,6,3,1,0,0.6825710398466702,test
SG. LEMBING,KUANTAN,2025-07-01,2025,7,1,0,1,0.6541623892217694,test
SG. LEMBING,KUANTAN,2025-08-01,2025,8,3,1,1,0.5776491925474891,test
SG. LEMBING,KUANTAN,2025-09-01,2025,9,3,1,1,0.6482212342986471,test
SG. LEMBING,KUANTAN,2025-10-01,2025,10,3,1,1,0.583800868605306,test
SG. LEMBING,KUANTAN,2025-11-01,2025,11,2,1,0,0.7059927393360703,test
SIMPANG JENGKA,MARAN,2023-01-01,2023,1,1,0,0,0.41838179319737023,train
SIMPANG JENGKA,MARAN,2023-02-01,2023,2,1,0,1,0.5259642950447557,train
SIMPANG JENGKA,MARAN,2023-03-01,2023,3,2,1,1,0.6726987664201021,train
SIMPANG JENGKA,MARAN,2023-04-01,2023,4,2,1,1,0.7288283878395281,train
SIMPANG JENGKA,MARAN,2023-05-01,2023,5,3,1,1,0.7591146356659391,train
SIMPANG JENGKA,MARAN,2023-06-01,2023,6,3,1,1,0.6874432713725076,train
SIMPANG JENGKA,MARAN,2023-07-01,2023,7,2,1,0,0.6373394233453156,train
SIMPANG JENGKA,MARAN,2023-08-01,2023,8,1,0,1,0.7065243393605312,train
SIMPANG JENGKA,MARAN,2023-09-01,2023,9,3,1,1,0.7343733431654718,train
SIMPANG JENGKA,MARAN,2023-10-01,2023,10,2,1,1,0.7920564883413701,train
SIMPANG JENGKA,MARAN,2023-11-01,2023,11,3,1,1,0.7224048368103964,train
SIMPANG JENGKA,MARAN,2023-12-01,2023,12,3,1,1,0.766943258365199,train
SIMPANG JENGKA,MARAN,2024-01-01,2024,1,2,1,1,0.7295146521062453,train
SIMPANG JENGKA,MARAN,2024-02-01,2024,2,2,1,1,0.6922276278176324,train
SIMPANG JENGKA,MARAN,2024-03-01,2024,3,2,1,1,0.7906485048250766,train
SIMPANG JENGKA,MARAN,2024-04-01,2024,4,2,1,1,0.786889791051681,train
SIMPANG JENGKA,MARAN,2024-05-01,2024,5,2,1,1,0.7202467168362271,train
SIMPANG JENGKA,MARAN,2024-06-01,2024,6,2,1,0,0.5686310246768117,train
SIMPANG JENGKA,MARAN,2024-07-01,2024,7,1,0,1,0.6596508652795222,train
SIMPANG JENGKA,MARAN,2024-08-01,2024,8,2,1,1,0.6814431739244488,train
SIMPANG JENGKA,MARAN,2024-09-01,2024,9,2,1,0,0.5800115818345966,train
SIMPANG JENGKA,MARAN,2024-10-01,2024,10,1,0,1,0.7345544543541044,train
SIMPANG JENGKA,MARAN,2024-11-01,2024,11,2,1,1,0.713855912697647,train
SIMPANG JENGKA,MARAN,2024-12-01,2024,12,3,1,1,0.6854448228925976,train
SIMPANG JENGKA,MARAN,2025-01-01,2025,1,2,1,1,0.6785589844784292,train
SIMPANG JENGKA,MARAN,2025-02-01,2025,2,2,1,0,0.5151922157230048,train
SIMPANG JENGKA,MARAN,2025-03-01,2025,3,1,0,0,0.4650300315221438,train
SIMPANG JENGKA,MARAN,2025-04-01,2025,4,1,0,0,0.5124469346041306,train
SIMPANG JENGKA,MARAN,2025-05-01,2025,5,1,0,0,0.4963945060301658,train
SIMPANG JENGKA,MARAN,2025-06-01,2025,6,1,0,0,0.5088725597883795,test
SIMPANG JENGKA,MARAN,2025-07-01,2025,7,1,0,0,0.5091922404488358,test
SIMPANG JENGKA,MARAN,2025-08-01,2025,8,1,0,1,0.4941686887458046,test
SIMPANG JENGKA,MARAN,2025-09-01,2025,9,2,1,0,0.5695386582656526,test
SIMPANG JENGKA,MARAN,2025-10-01,2025,10,1,0,1,0.5508441222523094,test
SIMPANG JENGKA,MARAN,2025-11-01,2025,11,2,1,0,0.6357632210039476,test
TERLA,CAMERON HIGHLANDS,2023-01-01,2023,1,1,0,0,0.12372776968943602,train
TERLA,CAMERON HIGHLANDS,2023-02-01,2023,2,1,0,0,0.1845068208591123,train
TERLA,CAMERON HIGHLANDS,2023-03-01,2023,3,1,0,0,0.12399464435315875,train
TERLA,CAMERON HIGHLANDS,2023-04-01,2023,4,1,0,0,0.10132323468130824,train
TERLA,CAMERON HIGHLANDS,2023-05-01,2023,5,1,0,0,0.0965095293131797,train
TERLA,CAMERON HIGHLANDS,2023-06-01,2023,6,1,0,0,0.11496270014263947,train
TERLA,CAMERON HIGHLANDS,2023-07-01,2023,7,1,0,0,0.11765871158238678,train
TERLA,CAMERON HIGHLANDS,2023-08-01,2023,8,1,0,0,0.10192410617100962,train
